maker,genmodel,genmodel_ID,import_year,import_month,import_region,color,model_year,body_type,runned_miles,engine_size,gearbox_type,fuel_type,listed_price,seat_num,door_num,reg_city,title,sale_year,sale_month,sale_status,import_to_sale_months,electric_type,country_of_origin,date_of_import,date_of_sale
Hyundai,Santa Fe,36_20,2018,8,USA,Silver,2015,SUV,27500,2.4,Manual,Petrol,18300,5,5,Hadhramout,clean,2019.0,6.0,sold,10.0,not_fully_electric,Korean,"August, 2018","June, 2019"
Hyundai,Santa Fe,36_20,2018,8,USA,Black,2015,SUV,34900,2.4,Automatic,Petrol,17400,5,5,Aden,clean,2019.0,4.0,sold,8.0,not_fully_electric,Korean,"August, 2018","April, 2019"
Hyundai,Tucson,36_24,2021,4,USA,Beige,2019,SUV,9159,1.6,Automatic,Petrol,19300,5,5,Sana'a,body_damage,2022.0,1.0,sold,9.0,not_fully_electric,Korean,"April, 2021","January, 2022"
Hyundai,Santa Fe,36_20,2018,8,USA,White,2014,SUV,19483,2.4,Automatic,Petrol,18300,7,5,Hadhramout,clean,2019.0,12.0,sold,16.0,not_fully_electric,Korean,"August, 2018","December, 2019"
Hyundai,Santa Fe,36_20,2018,3,USA,Silver,2015,SUV,29740,2.4,Manual,Petrol,18300,5,5,Aden,body_damage,2019.0,11.0,sold,20.0,not_fully_electric,Korean,"March, 2018","November, 2019"
Jeep,Cherokee,40_1,2018,4,USA,Grey,2015,SUV,16703,2.0,Automatic,Diesel,18300,5,5,Hadhramout,clean,,,unsold,,not_fully_electric,American,"April, 2018",
Kia,Sportage,43_13,2018,3,USA,Blue,2017,SUV,10172,1.7,Manual,Diesel,18300,5,5,Hudaydah,body_damage,2019.0,5.0,sold,14.0,not_fully_electric,Korean,"March, 2018","May, 2019"
Kia,Sportage,43_13,2018,2,USA,Silver,2016,SUV,16025,1.7,Manual,Diesel,18300,5,5,Hudaydah,clean,2019.0,8.0,sold,18.0,not_fully_electric,Korean,"February, 2018","August, 2019"
Suzuki,Vitara,87_13,2018,8,USA,Silver,2017,SUV,12947,1.6,Automatic,Diesel,18300,5,5,Sana'a,body_damage,2019.0,8.0,sold,12.0,not_fully_electric,Japanese,"August, 2018","August, 2019"
Toyota,Hilux,92_19,2018,6,GCC,White,2015,Pickup,29076,2.5,Manual,Diesel,18300,4,2,Aden,body_damage,2019.0,8.0,sold,14.0,not_fully_electric,Japanese,"June, 2018","August, 2019"
Toyota,RAV4,92_34,2018,3,USA,White,2016,SUV,9280,2.0,Manual,Diesel,19300,5,5,Hudaydah,clean,2019.0,9.0,sold,18.0,not_fully_electric,Japanese,"March, 2018","September, 2019"
Toyota,RAV4,92_34,2018,5,USA,Blue,2017,SUV,10900,2.0,Manual,Diesel,18300,5,5,Hadhramout,clean,2019.0,7.0,sold,14.0,not_fully_electric,Japanese,"May, 2018","July, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Grey,2013,Pickup,46002,3.0,Automatic,Diesel,17400,5,4,Hudaydah,body_damage,2019.0,10.0,sold,18.0,not_fully_electric,Japanese,"April, 2018","October, 2019"
Toyota,Hilux,92_19,2017,11,GCC,White,2015,Pickup,28000,3.0,Automatic,Diesel,18300,5,4,Hudaydah,body_damage,2018.0,2.0,sold,3.0,not_fully_electric,Japanese,"November, 2017","February, 2018"
Toyota,Prius+,92_31,2018,3,USA,Blue,2012,MPV,41000,1.8,Automatic,Hybrid  Petrol/Electric,17400,7,5,Sana'a,clean,2019.0,3.0,sold,12.0,not_fully_electric,Japanese,"March, 2018","March, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Red,2015,Pickup,68000,3.0,Automatic,Diesel,16400,5,4,Aden,body_damage,2019.0,8.0,sold,16.0,not_fully_electric,Japanese,"April, 2018","August, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Grey,2016,Pickup,104108,3.0,Automatic,Diesel,14500,5,4,Sana'a,clean,2019.0,4.0,sold,8.0,not_fully_electric,Japanese,"August, 2018","April, 2019"
Toyota,RAV4,92_34,2018,4,USA,Silver,2015,SUV,19000,2.0,Automatic,Petrol,18300,5,5,Hudaydah,clean,2019.0,10.0,sold,18.0,not_fully_electric,Japanese,"April, 2018","October, 2019"
Toyota,RAV4,92_34,2018,5,USA,Silver,2016,SUV,13164,2.0,Manual,Diesel,18300,5,5,Sana'a,body_damage,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Honda,CR-V,34_3,2018,6,USA,Silver,2016,SUV,21658,1.6,Manual,Diesel,18400,5,5,Hudaydah,clean,2019.0,12.0,sold,18.0,not_fully_electric,Japanese,"June, 2018","December, 2019"
Honda,CR-V,34_3,2018,7,USA,Grey,2016,SUV,12895,1.6,Manual,Diesel,18400,5,5,Sana'a,body_damage,2019.0,4.0,sold,9.0,not_fully_electric,Japanese,"July, 2018","April, 2019"
Honda,HR-V,34_8,2018,7,USA,White,2017,SUV,11592,1.6,Manual,Diesel,18400,5,5,Aden,clean,2019.0,1.0,sold,6.0,not_fully_electric,Japanese,"July, 2018","January, 2019"
Honda,HR-V,34_8,2018,3,USA,Silver,2015,SUV,30000,1.5,Automatic,Petrol,18400,5,5,Aden,clean,2019.0,4.0,sold,13.0,not_fully_electric,Japanese,"March, 2018","April, 2019"
Hyundai,i30,36_10,2018,5,USA,Silver,2018,Hatchback,5163,1.6,Automatic,Diesel,19400,5,5,Hudaydah,clean,2019.0,3.0,sold,10.0,not_fully_electric,Korean,"May, 2018","March, 2019"
Kia,Sportage,43_13,2018,3,USA,Green,2016,SUV,17103,1.7,Manual,Diesel,18400,5,5,Hadhramout,clean,2019.0,3.0,sold,12.0,not_fully_electric,Korean,"March, 2018","March, 2019"
Kia,Sportage,43_13,2018,4,USA,Red,2016,SUV,7016,1.7,Manual,Diesel,19400,5,5,Hudaydah,clean,2019.0,12.0,sold,20.0,not_fully_electric,Korean,"April, 2018","December, 2019"
Mercedes-Benz,C Class,59_12,2018,5,USA,Blue,2014,Estate,26000,2.1,Automatic,Diesel,18400,5,5,Hadhramout,body_damage,,,unsold,,not_fully_electric,European,"May, 2018",
Suzuki,Vitara,87_13,2018,3,USA,Grey,2017,SUV,7200,1.6,Manual,Diesel,19400,5,5,Sana'a,body_damage,2019.0,1.0,sold,10.0,not_fully_electric,Japanese,"March, 2018","January, 2019"
Suzuki,Vitara,87_13,2018,7,USA,Red,2017,SUV,14873,1.4,Manual,Petrol,18400,5,5,Hadhramout,clean,2019.0,9.0,sold,14.0,not_fully_electric,Japanese,"July, 2018","September, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Silver,2015,Pickup,64614,3.0,Manual,Diesel,16500,5,4,Aden,body_damage,2019.0,5.0,sold,12.0,not_fully_electric,Japanese,"May, 2018","May, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Red,2016,Pickup,17000,3.0,Manual,Diesel,18400,5,4,Hadhramout,clean,2019.0,10.0,sold,14.0,not_fully_electric,Japanese,"August, 2018","October, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Silver,2015,Pickup,9631,2.5,Manual,Diesel,19400,5,2,Hadhramout,body_damage,2019.0,5.0,sold,12.0,not_fully_electric,Japanese,"May, 2018","May, 2019"
Toyota,Hilux,92_19,2018,1,GCC,White,2016,Pickup,68125,3.0,Manual,Diesel,16500,5,4,Hudaydah,body_damage,2019.0,8.0,sold,19.0,not_fully_electric,Japanese,"January, 2018","August, 2019"
Toyota,RAV4,92_34,2018,4,USA,Red,2015,SUV,30000,2.0,Automatic,Petrol,18400,5,5,Sana'a,clean,2019.0,12.0,sold,20.0,not_fully_electric,Japanese,"April, 2018","December, 2019"
Toyota,RAV4,92_34,2018,6,USA,White,2015,SUV,14734,2.2,Automatic,Diesel,18400,5,5,Sana'a,clean,2019.0,5.0,sold,11.0,not_fully_electric,Japanese,"June, 2018","May, 2019"
Toyota,RAV4,92_34,2018,4,USA,Black,2016,SUV,17118,2.0,Manual,Diesel,18400,5,5,Hudaydah,body_damage,2019.0,12.0,sold,20.0,not_fully_electric,Japanese,"April, 2018","December, 2019"
Toyota,Prius+,92_31,2018,3,USA,Black,2012,MPV,11903,1.8,Automatic,Hybrid  Petrol/Electric,18400,7,5,Hadhramout,clean,2019.0,3.0,sold,12.0,not_fully_electric,Japanese,"March, 2018","March, 2019"
Honda,HR-V,34_8,2018,6,USA,White,2016,SUV,5254,1.5,Automatic,Petrol,19500,5,5,Hadhramout,clean,2019.0,8.0,sold,14.0,not_fully_electric,Japanese,"June, 2018","August, 2019"
Honda,HR-V,34_8,2018,3,USA,Silver,2017,SUV,9983,1.5,Manual,Petrol,19500,5,5,Hudaydah,body_damage,2019.0,7.0,sold,16.0,not_fully_electric,Japanese,"March, 2018","July, 2019"
Hyundai,i30,36_10,2018,5,USA,Grey,2017,Estate,5798,1.6,Automatic,Diesel,19500,5,5,Hadhramout,body_damage,2019.0,9.0,sold,16.0,not_fully_electric,Korean,"May, 2018","September, 2019"
Hyundai,Tucson,36_24,2018,5,USA,Grey,2017,SUV,9837,1.7,Automatic,Diesel,19500,5,5,Hudaydah,body_damage,2019.0,8.0,sold,15.0,not_fully_electric,Korean,"May, 2018","August, 2019"
Kia,Sportage,43_13,2021,4,USA,Grey,2019,SUV,18209,1.6,Manual,Petrol,18500,5,5,Hudaydah,clean,2022.0,2.0,sold,10.0,not_fully_electric,Korean,"April, 2021","February, 2022"
Kia,Sportage,43_13,2018,3,USA,Grey,2017,SUV,10607,1.7,Manual,Diesel,18500,5,5,Hadhramout,clean,2019.0,10.0,sold,19.0,not_fully_electric,Korean,"March, 2018","October, 2019"
Mercedes-Benz,C Class,59_12,2018,5,USA,Grey,2016,Saloon,14052,2.1,Automatic,Diesel,18500,5,4,Aden,clean,,,unsold,,not_fully_electric,European,"May, 2018",
Suzuki,Vitara,87_13,2018,7,USA,Red,2016,SUV,23327,1.4,Manual,Petrol,18500,5,5,Aden,clean,2019.0,3.0,sold,8.0,not_fully_electric,Japanese,"July, 2018","March, 2019"
Suzuki,Vitara,87_13,2018,4,USA,Silver,2016,SUV,22000,1.4,Automatic,Petrol,18500,5,5,Aden,clean,2019.0,8.0,sold,16.0,not_fully_electric,Japanese,"April, 2018","August, 2019"
Toyota,Hilux,92_19,2018,7,GCC,Black,2014,Pickup,24000,3.0,Manual,Diesel,18500,5,4,Sana'a,body_damage,2019.0,12.0,sold,17.0,not_fully_electric,Japanese,"July, 2018","December, 2019"
Toyota,Hilux,92_19,2018,2,GCC,Black,2016,Pickup,69940,3.0,Automatic,Diesel,16600,5,4,Aden,body_damage,2019.0,8.0,sold,18.0,not_fully_electric,Japanese,"February, 2018","August, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Blue,2015,Pickup,46000,3.0,Manual,Diesel,17600,5,4,Hadhramout,clean,2019.0,12.0,sold,16.0,not_fully_electric,Japanese,"August, 2018","December, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Silver,2015,Pickup,12464,2.5,Manual,Diesel,18500,5,2,Aden,body_damage,2019.0,4.0,sold,11.0,not_fully_electric,Japanese,"May, 2018","April, 2019"
Toyota,Hilux,92_19,2018,3,GCC,White,2016,Pickup,12000,2.4,Manual,Diesel,18500,5,2,Hadhramout,body_damage,2019.0,3.0,sold,12.0,not_fully_electric,Japanese,"March, 2018","March, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Black,2016,Pickup,13500,2.4,Manual,Diesel,18500,5,4,Hadhramout,body_damage,2019.0,4.0,sold,8.0,not_fully_electric,Japanese,"August, 2018","April, 2019"
Toyota,RAV4,92_34,2018,5,USA,Black,2016,SUV,16715,2.0,Manual,Diesel,18500,5,5,Hudaydah,clean,2019.0,9.0,sold,16.0,not_fully_electric,Japanese,"May, 2018","September, 2019"
Toyota,Hilux,92_19,2018,7,GCC,White,2015,Pickup,24469,2.5,Manual,Diesel,18500,5,5,Aden,clean,2019.0,11.0,sold,16.0,not_fully_electric,Japanese,"July, 2018","November, 2019"
Toyota,Hilux,92_19,2018,3,GCC,Grey,2014,Pickup,55417,3.0,Manual,Diesel,16600,5,4,Aden,clean,2019.0,11.0,sold,20.0,not_fully_electric,Japanese,"March, 2018","November, 2019"
Toyota,RAV4,92_34,2018,4,USA,Silver,2015,SUV,23955,2.2,Manual,Diesel,18500,5,5,Aden,clean,2019.0,3.0,sold,11.0,not_fully_electric,Japanese,"April, 2018","March, 2019"
Toyota,RAV4,92_34,2018,4,USA,Black,2016,SUV,17869,2.0,Manual,Diesel,18500,5,5,Hudaydah,clean,2019.0,2.0,sold,10.0,not_fully_electric,Japanese,"April, 2018","February, 2019"
Toyota,RAV4,92_34,2018,5,USA,Brown,2015,SUV,15145,2.2,Manual,Diesel,18500,5,5,Sana'a,body_damage,2019.0,3.0,sold,10.0,not_fully_electric,Japanese,"May, 2018","March, 2019"
Toyota,RAV4,92_34,2018,3,USA,Black,2016,SUV,22121,2.0,Manual,Diesel,18500,5,5,Hudaydah,body_damage,2019.0,12.0,sold,21.0,not_fully_electric,Japanese,"March, 2018","December, 2019"
Toyota,Hilux,92_19,2018,3,GCC,Blue,2014,Pickup,23600,3.0,Automatic,Diesel,18500,5,4,Sana'a,clean,2019.0,10.0,sold,19.0,not_fully_electric,Japanese,"March, 2018","October, 2019"
Honda,HR-V,34_8,2018,1,USA,White,2017,SUV,4500,1.5,Manual,Petrol,19600,5,5,Hudaydah,body_damage,2019.0,9.0,sold,20.0,not_fully_electric,Japanese,"January, 2018","September, 2019"
Honda,Civic,34_2,2021,5,USA,Blue,2019,Hatchback,11069,1.5,Manual,Petrol,18600,5,5,Aden,body_damage,2022.0,4.0,sold,11.0,not_fully_electric,Japanese,"May, 2021","April, 2022"
Honda,HR-V,34_8,2018,8,USA,Red,2017,SUV,7675,1.5,Manual,Petrol,19600,5,5,Hudaydah,clean,2019.0,8.0,sold,12.0,not_fully_electric,Japanese,"August, 2018","August, 2019"
Honda,HR-V,34_8,2017,7,USA,Black,2016,SUV,8380,1.5,Automatic,Petrol,19600,5,5,Aden,clean,2018.0,3.0,sold,8.0,not_fully_electric,Japanese,"July, 2017","March, 2018"
Honda,HR-V,34_8,2018,8,USA,Silver,2017,SUV,6723,1.5,Manual,Petrol,19600,5,5,Hadhramout,clean,2019.0,8.0,sold,12.0,not_fully_electric,Japanese,"August, 2018","August, 2019"
Honda,CR-V,34_3,2018,6,USA,Black,2017,SUV,6384,1.6,Manual,Diesel,19600,5,5,Hudaydah,clean,2019.0,12.0,sold,18.0,not_fully_electric,Japanese,"June, 2018","December, 2019"
Honda,HR-V,34_8,2018,5,USA,Grey,2015,SUV,14465,1.6,Manual,Diesel,18600,5,5,Hadhramout,clean,2019.0,12.0,sold,19.0,not_fully_electric,Japanese,"May, 2018","December, 2019"
Infiniti,QX70,37_11,2017,10,USA,Black,2014,SUV,37000,3.0,Automatic,Diesel,17600,5,5,Sana'a,clean,2018.0,12.0,sold,14.0,not_fully_electric,Japanese,"October, 2017","December, 2018"
Kia,Sportage,43_13,2021,5,USA,Grey,2019,SUV,13108,1.6,Manual,Petrol,18600,5,5,Sana'a,clean,2022.0,9.0,sold,16.0,not_fully_electric,Korean,"May, 2021","September, 2022"
Kia,Sportage,43_13,2021,6,USA,Silver,2019,SUV,14939,1.6,Manual,Petrol,18600,5,5,Sana'a,clean,2022.0,3.0,sold,9.0,not_fully_electric,Korean,"June, 2021","March, 2022"
Kia,Sportage,43_13,2021,5,USA,Black,2019,SUV,6283,1.6,Automatic,Petrol,19600,5,5,Aden,clean,2022.0,9.0,sold,16.0,not_fully_electric,Korean,"May, 2021","September, 2022"
Kia,Sportage,43_13,2020,9,USA,White,2019,SUV,7430,1.6,Manual,Diesel,19600,5,5,Sana'a,clean,2021.0,12.0,sold,15.0,not_fully_electric,Korean,"September, 2020","December, 2021"
Kia,Rio,43_9,2018,6,USA,Silver,2017,Hatchback,10267,1.4,Manual,Petrol,18600,5,5,Hudaydah,body_damage,2019.0,8.0,sold,14.0,not_fully_electric,Korean,"June, 2018","August, 2019"
Kia,Sportage,43_13,2018,5,USA,Grey,2017,SUV,10895,1.7,Manual,Diesel,18600,5,5,Sana'a,clean,2019.0,7.0,sold,14.0,not_fully_electric,Korean,"May, 2018","July, 2019"
Suzuki,Vitara,87_13,2018,5,USA,Grey,2016,SUV,9880,1.6,Automatic,Petrol,19600,5,5,Hudaydah,body_damage,2019.0,2.0,sold,9.0,not_fully_electric,Japanese,"May, 2018","February, 2019"
Toyota,Hilux,92_19,2018,2,GCC,Blue,2014,Pickup,32000,3.0,Automatic,Diesel,17600,5,4,Sana'a,body_damage,2019.0,9.0,sold,19.0,not_fully_electric,Japanese,"February, 2018","September, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Grey,2013,Pickup,15000,3.0,Automatic,Diesel,18600,5,4,Aden,clean,2019.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2018","January, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Red,2014,Pickup,43943,3.0,Automatic,Diesel,17600,5,4,Aden,body_damage,2019.0,5.0,sold,12.0,not_fully_electric,Japanese,"May, 2018","May, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Silver,2014,Pickup,49605,3.0,Automatic,Diesel,17600,5,4,Sana'a,body_damage,2019.0,8.0,sold,16.0,not_fully_electric,Japanese,"April, 2018","August, 2019"
Toyota,Hilux,92_19,2018,1,GCC,Silver,2014,Pickup,49605,3.0,Automatic,Diesel,17600,5,4,Hudaydah,body_damage,2019.0,9.0,sold,20.0,not_fully_electric,Japanese,"January, 2018","September, 2019"
Hyundai,Santa Fe,36_20,2018,7,USA,Grey,2015,SUV,46693,2.4,Automatic,Petrol,17700,5,5,Hadhramout,body_damage,2019.0,3.0,sold,8.0,not_fully_electric,Korean,"July, 2018","March, 2019"
Kia,Sportage,43_13,2018,5,USA,Blue,2017,SUV,2517,1.6,Manual,Petrol,19700,5,5,Hudaydah,clean,2019.0,8.0,sold,15.0,not_fully_electric,Korean,"May, 2018","August, 2019"
Kia,Sportage,43_13,2021,5,USA,Silver,2019,SUV,31137,1.6,Manual,Diesel,17700,5,5,Aden,body_damage,2022.0,5.0,sold,12.0,not_fully_electric,Korean,"May, 2021","May, 2022"
Kia,Sportage,43_13,2018,5,USA,Silver,2016,SUV,28582,1.6,Automatic,Petrol,18700,5,5,Aden,body_damage,2019.0,7.0,sold,14.0,not_fully_electric,Korean,"May, 2018","July, 2019"
Toyota,RAV4,92_34,2018,5,USA,Black,2016,SUV,16000,2.0,Manual,Diesel,18700,5,5,Sana'a,body_damage,2019.0,12.0,sold,19.0,not_fully_electric,Japanese,"May, 2018","December, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Grey,2012,Pickup,29136,3.0,Automatic,Diesel,18700,5,4,Hudaydah,body_damage,2019.0,5.0,sold,13.0,not_fully_electric,Japanese,"April, 2018","May, 2019"
Toyota,Yaris,92_44,2018,5,USA,Blue,2018,Hatchback,2214,1.5,Automatic,Hybrid  Petrol/Electric,19700,5,5,Hudaydah,body_damage,2019.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2018","January, 2019"
Toyota,Hilux,92_19,2018,2,GCC,Grey,2015,Pickup,53350,3.0,Manual,Diesel,16700,5,4,Hudaydah,clean,2019.0,11.0,sold,21.0,not_fully_electric,Japanese,"February, 2018","November, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Red,2015,Pickup,70910,3.0,Automatic,Diesel,15800,5,4,Hudaydah,clean,2019.0,4.0,sold,11.0,not_fully_electric,Japanese,"May, 2018","April, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Blue,2015,Pickup,72853,3.0,Manual,Diesel,15800,5,4,Sana'a,body_damage,2019.0,5.0,sold,13.0,not_fully_electric,Japanese,"April, 2018","May, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Grey,2015,Pickup,34000,2.5,Manual,Diesel,17800,5,4,Sana'a,clean,2019.0,3.0,sold,10.0,not_fully_electric,Japanese,"May, 2018","March, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Grey,2015,Pickup,29000,3.0,Manual,Diesel,18800,5,4,Aden,body_damage,2019.0,7.0,sold,11.0,not_fully_electric,Japanese,"August, 2018","July, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Silver,2015,Pickup,33439,3.0,Automatic,Diesel,17800,5,4,Hudaydah,clean,2019.0,4.0,sold,11.0,not_fully_electric,Japanese,"May, 2018","April, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Black,2014,Pickup,38500,2.5,Manual,Diesel,17800,5,4,Hudaydah,clean,2019.0,12.0,sold,20.0,not_fully_electric,Japanese,"April, 2018","December, 2019"
Kia,Sportage,43_13,2020,12,USA,Grey,2019,SUV,32963,1.6,Automatic,Diesel,17900,5,5,Sana'a,clean,2021.0,10.0,sold,10.0,not_fully_electric,Korean,"December, 2020","October, 2021"
Kia,Sportage,43_13,2018,2,USA,Silver,2017,SUV,7017,2.0,Manual,Diesel,19900,5,5,Sana'a,clean,2019.0,1.0,sold,11.0,not_fully_electric,Korean,"February, 2018","January, 2019"
Kia,Sportage,43_13,2018,5,USA,Blue,2017,SUV,9508,1.6,Manual,Petrol,19900,5,5,Hudaydah,body_damage,2019.0,7.0,sold,14.0,not_fully_electric,Korean,"May, 2018","July, 2019"
Toyota,RAV4,92_34,2018,5,USA,Silver,2015,SUV,27943,2.2,Automatic,Diesel,16300,5,5,Aden,flood-damaged ,,,unsold,,not_fully_electric,Japanese,"May, 2018",
Toyota,Hilux,92_19,2018,4,GCC,Red,2015,Pickup,62915,3.0,Automatic,Diesel,16900,5,4,Hadhramout,clean,2019.0,5.0,sold,13.0,not_fully_electric,Japanese,"April, 2018","May, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Black,2015,Pickup,56106,3.0,Manual,Diesel,16900,5,4,Sana'a,body_damage,2019.0,10.0,sold,18.0,not_fully_electric,Japanese,"April, 2018","October, 2019"
Toyota,RAV4,92_34,2018,5,USA,Silver,2015,SUV,22980,2.0,Automatic,Petrol,18900,5,5,Hadhramout,body_damage,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Toyota,Prius+,92_31,2018,7,USA,Silver,2014,MPV,38000,1.8,Automatic,Hybrid  Petrol/Electric,17900,7,5,Aden,body_damage,2019.0,5.0,sold,10.0,not_fully_electric,Japanese,"July, 2018","May, 2019"
Toyota,Hilux,92_19,2018,3,GCC,Grey,2015,Pickup,56000,3.0,Manual,Diesel,16900,5,4,Hudaydah,body_damage,2019.0,11.0,sold,20.0,not_fully_electric,Japanese,"March, 2018","November, 2019"
Toyota,Hilux,92_19,2018,6,GCC,Black,2014,Pickup,64610,3.0,Manual,Diesel,16900,5,4,Aden,clean,2019.0,9.0,sold,15.0,not_fully_electric,Japanese,"June, 2018","September, 2019"
Toyota,Hilux,92_19,2018,3,GCC,White,2016,Pickup,37000,2.4,Manual,Diesel,17900,5,2,Hadhramout,clean,2019.0,12.0,sold,21.0,not_fully_electric,Japanese,"March, 2018","December, 2019"
Toyota,Hilux,92_19,2018,7,GCC,Grey,2015,Pickup,38000,3.0,Automatic,Diesel,17900,5,4,Sana'a,clean,2019.0,6.0,sold,11.0,not_fully_electric,Japanese,"July, 2018","June, 2019"
Honda,HR-V,34_8,2018,5,USA,Grey,2016,SUV,16600,1.6,Manual,Diesel,19000,5,5,Hadhramout,clean,2019.0,7.0,sold,14.0,not_fully_electric,Japanese,"May, 2018","July, 2019"
Hyundai,Santa Fe,36_20,2018,8,USA,Silver,2015,SUV,44480,2.4,Manual,Petrol,18000,7,5,Sana'a,clean,2019.0,1.0,sold,5.0,not_fully_electric,Korean,"August, 2018","January, 2019"
Hyundai,Santa Fe,36_20,2018,8,USA,Blue,2016,SUV,42936,2.4,Manual,Petrol,18000,5,5,Aden,clean,,,unsold,,not_fully_electric,Korean,"August, 2018",
Hyundai,Santa Fe,36_20,2018,4,USA,Bronze,2015,SUV,44397,2.4,Automatic,Petrol,18000,7,5,Aden,body_damage,,,unsold,,not_fully_electric,Korean,"April, 2018",
Kia,Sportage,43_13,2018,1,USA,Green,2016,SUV,15012,2.0,Manual,Diesel,19000,5,5,Aden,body_damage,2019.0,3.0,sold,14.0,not_fully_electric,Korean,"January, 2018","March, 2019"
Kia,Sportage,43_13,2021,6,USA,Silver,2019,SUV,16969,1.6,Manual,Diesel,19000,5,5,Aden,clean,2022.0,9.0,sold,15.0,not_fully_electric,Korean,"June, 2021","September, 2022"
Toyota,Prius+,92_31,2018,8,USA,Grey,2014,MPV,53521,1.8,Automatic,Hybrid  Petrol/Electric,17000,7,5,Aden,clean,2019.0,3.0,sold,7.0,not_fully_electric,Japanese,"August, 2018","March, 2019"
Toyota,Hilux,92_19,2018,7,GCC,Black,2016,Pickup,60000,3.0,Automatic,Diesel,17000,5,4,Sana'a,body_damage,2019.0,4.0,sold,9.0,not_fully_electric,Japanese,"July, 2018","April, 2019"
Toyota,RAV4,92_34,2018,5,USA,Grey,2016,SUV,19807,2.0,Manual,Diesel,19000,5,5,Sana'a,clean,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Blue,2014,Pickup,63040,3.0,Manual,Diesel,17000,5,4,Hadhramout,clean,2019.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2018","November, 2019"
Toyota,Hilux,92_19,2018,3,GCC,Red,2015,Pickup,71000,3.0,Automatic,Diesel,16000,5,4,Aden,body_damage,2019.0,11.0,sold,20.0,not_fully_electric,Japanese,"March, 2018","November, 2019"
Toyota,Hilux,92_19,2018,4,GCC,Blue,2013,Pickup,34000,3.0,Automatic,Diesel,18000,5,4,Sana'a,clean,2019.0,9.0,sold,17.0,not_fully_electric,Japanese,"April, 2018","September, 2019"
Toyota,Hilux,92_19,2018,5,GCC,Black,2014,Pickup,45500,3.0,Automatic,Diesel,18000,5,4,Aden,body_damage,2019.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2018","June, 2019"
Toyota,Hilux,92_19,2018,7,GCC,Grey,2015,Pickup,40817,3.0,Manual,Diesel,18000,5,4,Hadhramout,body_damage,2019.0,2.0,sold,7.0,not_fully_electric,Japanese,"July, 2018","February, 2019"
Toyota,Hilux,92_19,2018,8,GCC,Black,2014,Pickup,34000,3.0,Automatic,Diesel,18000,5,4,Aden,body_damage,2019.0,7.0,sold,11.0,not_fully_electric,Japanese,"August, 2018","July, 2019"
Honda,HR-V,34_8,2020,10,USA,Black,2019,SUV,13330,1.5,Manual,Petrol,17600,5,5,Sana'a,frame_damage,,,unsold,,not_fully_electric,Japanese,"October, 2020",
Honda,HR-V,34_8,2018,6,USA,Blue,2018,SUV,6000,1.5,Manual,Petrol,20100,5,5,Aden,body_damage,2019.0,5.0,sold,11.0,not_fully_electric,Japanese,"June, 2018","May, 2019"
Honda,HR-V,34_8,2018,2,USA,Black,2018,SUV,5865,1.6,Manual,Diesel,20100,5,5,Aden,body_damage,2019.0,5.0,sold,15.0,not_fully_electric,Japanese,"February, 2018","May, 2019"
Honda,HR-V,34_8,2021,6,USA,Silver,2019,SUV,10362,1.5,Manual,Petrol,19100,5,5,Hadhramout,clean,2022.0,6.0,sold,12.0,not_fully_electric,Japanese,"June, 2021","June, 2022"
Hyundai,Santa Fe,36_20,2018,8,USA,White,2014,SUV,35809,2.4,Manual,Petrol,16500,7,5,Hadhramout,flood-damaged ,2019.0,6.0,sold,10.0,not_fully_electric,Korean,"August, 2018","June, 2019"
Hyundai,Santa Fe,36_20,2018,5,USA,Brown,2015,SUV,41000,2.4,Automatic,Petrol,18100,7,5,Hadhramout,clean,2019.0,2.0,sold,9.0,not_fully_electric,Korean,"May, 2018","February, 2019"
